prclient,prid,pridfiltered,prid_filtered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Steve Madden,7219827998853,7219827998853,7219827998853,Steve Madden Women's Jelina Strappy Heels - Clear - Size 5.5 - PVC,https://www.stevemadden.com/products/jelina-clear?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The JELINA CLEAR combines timeless fisherman styling with a modern jelly construction, delivering a distinctive silhouette that bridges classic and contemporary aesthetics. This kitten heel offers refined sophistication without sacrificing comfort, making it an ideal choice for those seeking understated elegance. The jelly design adds playful dimension while maintaining a polished appearance suitable for both casual and elevated occasions. 1.5 inch heel height PVC upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden JELINA CLEAR | 5.5 | Steve Madden Women's Jelina Strappy Heels - Clear - Size 5.5 - PVC","The JELINA CLEAR combines timeless fisherman styling with a modern jelly construction, delivering a distinctive silhouette that bridges classic and contemporary aesthetics. This kitten heel offers refined sophistication without sacrificing comfort, making it an ideal choice for those seeking understated elegance. The jelly design adds playful dimension while maintaining a polished appearance suitable for both casual and elevated occasions. 1.5 inch heel height PVC upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden JELINA CLEAR | 5.5 | Steve Madden Women's Jelina Strappy Heels - Clear - Size 5.5 - PVC",39.99,89.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_JELINA_CLEAR01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41438509826181,,IN STOCK,,"10, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Clear,,,387,TRUE,TRUE,TRUE
Steve Madden,7219975979141,7219975979141,7219975979141,Steve Madden Women's Alonso Block Heels - Black - Size 6.5 - Leather,https://www.stevemadden.com/products/alonso-black-leather-1?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The ALONSO BLACK LEATHER combines timeless style with modern comfort. This sleek heel features a sturdy block heel for all-day wearability, a contemporary square-toe silhouette, and a secure ankle strap with buckle closure. Perfect for transitioning from office to evening, this versatile piece pairs effortlessly with dresses, jeans, or tailored trousers. A wardrobe essential that delivers both sophistication and practicality. 3.25 inch heel height Leather upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden ALONSO BLACK LEATHER | 6.5 | Steve Madden Women's Alonso Block Heels - Black - Size 6.5 - Leather","The ALONSO BLACK LEATHER combines timeless style with modern comfort. This sleek heel features a sturdy block heel for all-day wearability, a contemporary square-toe silhouette, and a secure ankle strap with buckle closure. Perfect for transitioning from office to evening, this versatile piece pairs effortlessly with dresses, jeans, or tailored trousers. A wardrobe essential that delivers both sophistication and practicality. 3.25 inch heel height Leather upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden ALONSO BLACK LEATHER | 6.5 | Steve Madden Women's Alonso Block Heels - Black - Size 6.5 - Leather",89.99,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_ALONSO_BLACK-LEATHER01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41439148179589,,IN STOCK,,"10, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Black,,,391,TRUE,TRUE,TRUE
Steve Madden,7219976011909,7219976011909,7219976011909,Steve Madden Women's Dyra Mesh Heels - Navy Multi - Size 8.5,https://www.stevemadden.com/products/dyra-navy-multi?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The DYRA NAVY MULTI is a sophisticated slingback wedge that combines modern design with practical elegance. The mesh material creates an airy, contemporary silhouette while the wedge heel provides comfortable all-day support and stability. The slingback strap ensures a secure fit, making this versatile style perfect for both professional and casual occasions. Crafted with attention to detail, this shoe seamlessly transitions from day to evening wear. 3.75 inch heel height Textile and synthetic upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden DYRA NAVY MULTI | 8.5 | Steve Madden Women's Dyra Mesh Heels - Navy Multi - Size 8.5","The DYRA NAVY MULTI is a sophisticated slingback wedge that combines modern design with practical elegance. The mesh material creates an airy, contemporary silhouette while the wedge heel provides comfortable all-day support and stability. The slingback strap ensures a secure fit, making this versatile style perfect for both professional and casual occasions. Crafted with attention to detail, this shoe seamlessly transitions from day to evening wear. 3.75 inch heel height Textile and synthetic upper material Unlined Synthetic sock Synthetic sole Imported Steve Madden DYRA NAVY MULTI | 8.5 | Steve Madden Women's Dyra Mesh Heels - Navy Multi - Size 8.5",59.99,139.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_DYRA_NAVY01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41439148736645,,IN STOCK,,8.5,Navy Multi,,,392,TRUE,TRUE,TRUE
Steve Madden,7220588085381,7220588085381,7220588085381,Steve Madden Women's Nola Block Heels - Natural - Size 6.5 - Synthetic,https://www.stevemadden.com/products/nola-natural?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Step into effortless style with the NOLA NATURAL. This modern mule features a distinctive square toe and sturdy block heel for all-day comfort and stability. Thick, supportive straps keep your foot secure while delivering a bold, contemporary look. Perfect for transitioning from day to night with minimal effort. 2.25 inch heel height Raffia and synthetic upper material Textile and synthetic lining Synthetic sock Synthetic sole Imported Steve Madden NOLA NATURAL | 6.5 | Steve Madden Women's Nola Block Heels - Natural - Size 6.5 - Synthetic","Step into effortless style with the NOLA NATURAL. This modern mule features a distinctive square toe and sturdy block heel for all-day comfort and stability. Thick, supportive straps keep your foot secure while delivering a bold, contemporary look. Perfect for transitioning from day to night with minimal effort. 2.25 inch heel height Raffia and synthetic upper material Textile and synthetic lining Synthetic sock Synthetic sole Imported Steve Madden NOLA NATURAL | 6.5 | Steve Madden Women's Nola Block Heels - Natural - Size 6.5 - Synthetic",99.97,119.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_NOLA_NATURAL-RAFFIA01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41440811352197,,IN STOCK,,"10, 6.5, 7.5, 8, 8.5, 9, 9.5",Natural,,,396,TRUE,TRUE,TRUE
Steve Madden,7220589953157,7220589953157,7220589953157,Steve Madden Women's Zaloma Gold Detail Heels - Raffia - Size 6 - Synthetic,https://www.stevemadden.com/products/zaloma-raffia?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The ZALOMA RAFFIA combines timeless elegance with practical design. This wedge heel features a secure ankle strap and distinctive buckle detail, delivering both stability and sophisticated style. The wedge construction provides comfortable all-day wearability while the color pairs effortlessly with any wardrobe. Perfect for transitioning from office to evening occasions. 2.25 inch heel height Raffia upper material Synthetic lining Synthetic sole Synthetic sock Imported Steve Madden ZALOMA RAFFIA | 6 | Steve Madden Women's Zaloma Gold Detail Heels - Raffia - Size 6 - Synthetic","The ZALOMA RAFFIA combines timeless elegance with practical design. This wedge heel features a secure ankle strap and distinctive buckle detail, delivering both stability and sophisticated style. The wedge construction provides comfortable all-day wearability while the color pairs effortlessly with any wardrobe. Perfect for transitioning from office to evening occasions. 2.25 inch heel height Raffia upper material Synthetic lining Synthetic sole Synthetic sock Imported Steve Madden ZALOMA RAFFIA | 6 | Steve Madden Women's Zaloma Gold Detail Heels - Raffia - Size 6 - Synthetic",69.99,99.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_ZALOMA_RAFFIA01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41440816791685,,IN STOCK,,"10, 11, 6, 6.5, 7.5, 8, 8.5, 9, 9.5",Raffia,,,400,TRUE,TRUE,TRUE
Steve Madden,7220991164549,7220991164549,7220991164549,Steve Madden Women's Exotica Strappy Heels - Lime - Size 6 - Synthetic,https://www.stevemadden.com/products/exotica-lime-patent?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,TIMELESS + GLAM + CHARMING Add a touch of luxury to your wardrobe with EXOTICA LIME PATENT. This stiletto sandal with a strappy wrap around the leg provides a unique look and feel that stands out in any crowd. Stiletto dress sandal Slip-on style with coil ankle strap 4.5 inch heel height Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden EXOTICA LIME PATENT | 6 | Steve Madden Women's Exotica Strappy Heels - Lime - Size 6 - Synthetic,TIMELESS + GLAM + CHARMING Add a touch of luxury to your wardrobe with EXOTICA LIME PATENT. This stiletto sandal with a strappy wrap around the leg provides a unique look and feel that stands out in any crowd. Stiletto dress sandal Slip-on style with coil ankle strap 4.5 inch heel height Synthetic upper material Synthetic lining Synthetic sock Synthetic sole Imported Steve Madden EXOTICA LIME PATENT | 6 | Steve Madden Women's Exotica Strappy Heels - Lime - Size 6 - Synthetic,69.99,119.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_EXOTICA_LIME-PATENT01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41443324919941,,IN STOCK,,"10, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Lime,,,403,TRUE,TRUE,TRUE
Steve Madden,7220992475269,7220992475269,7220992475269,Steve Madden Women's Terry Thong Heels - Black Snake - Size 6 - Leather,https://www.stevemadden.com/products/terry-black-snake?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The TERRY BLACK SNAKE is a thong kitten heel that combines timeless elegance with everyday wearability. The delicate thong strap offers a sleek, minimalist silhouette, while the modest heel provides comfortable lift without sacrificing stability. Perfect for transitioning from day to night, this versatile style pairs effortlessly with dresses, skirts, or tailored pants. 1.25 inch heel height Vegan leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden TERRY BLACK SNAKE | 6 | Steve Madden Women's Terry Thong Heels - Black Snake - Size 6 - Leather","The TERRY BLACK SNAKE is a thong kitten heel that combines timeless elegance with everyday wearability. The delicate thong strap offers a sleek, minimalist silhouette, while the modest heel provides comfortable lift without sacrificing stability. Perfect for transitioning from day to night, this versatile style pairs effortlessly with dresses, skirts, or tailored pants. 1.25 inch heel height Vegan leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden TERRY BLACK SNAKE | 6 | Steve Madden Women's Terry Thong Heels - Black Snake - Size 6 - Leather",39.99,79.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_TERRY_BLACK01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41443335241861,,IN STOCK,,"6, 7.5, 8.5",Black Snake,,,408,TRUE,TRUE,TRUE
Steve Madden,7222556917893,7222556917893,7222556917893,Steve Madden Women's Xtra Mesh Heels - Red - Size 5.5 - Leather,https://www.stevemadden.com/products/xtra-red?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The XTRA RED features a breathable mesh material that keeps your feet cool and comfortable throughout the day. The delicate kitten heel provides just the right amount of lift without sacrificing wearability, making it perfect for extended wear. A secure slingback design ensures an adjustable fit that moves with you. Effortless style meets everyday comfort in this versatile essential. 2.25 inch heel height Textile upper material Unlined Vegan leather sock Synthetic sole Imported Steve Madden XTRA RED | 5.5 | Steve Madden Women's Xtra Mesh Heels - Red - Size 5.5 - Leather","The XTRA RED features a breathable mesh material that keeps your feet cool and comfortable throughout the day. The delicate kitten heel provides just the right amount of lift without sacrificing wearability, making it perfect for extended wear. A secure slingback design ensures an adjustable fit that moves with you. Effortless style meets everyday comfort in this versatile essential. 2.25 inch heel height Textile upper material Unlined Vegan leather sock Synthetic sole Imported Steve Madden XTRA RED | 5.5 | Steve Madden Women's Xtra Mesh Heels - Red - Size 5.5 - Leather",49.99,109.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_XTRA_RED_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41453152338053,,IN STOCK,,"5.5, 6, 6.5, 7, 7.5, 8, 8.5",Red,,,411,TRUE,TRUE,TRUE
Steve Madden,7222556983429,7222556983429,7222556983429,Steve Madden Women's Silene Platform Heels - Black - Size 5 - Leather,https://www.stevemadden.com/products/silene-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The SILENE BLACK LEATHER platform heel delivers sophisticated style with architectural precision. This stiletto pump features an elevated platform sole that enhances leg line while providing stability and comfort. The streamlined silhouette pairs effortlessly with everything from tailored trousers to evening wear, making it an essential addition to any discerning wardrobe. A timeless choice for those who appreciate refined footwear craftsmanship. 5.5 inch heel height 1.5 inch platform Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden SILENE BLACK LEATHER | 5 | Steve Madden Women's Silene Platform Heels - Black - Size 5 - Leather","The SILENE BLACK LEATHER platform heel delivers sophisticated style with architectural precision. This stiletto pump features an elevated platform sole that enhances leg line while providing stability and comfort. The streamlined silhouette pairs effortlessly with everything from tailored trousers to evening wear, making it an essential addition to any discerning wardrobe. A timeless choice for those who appreciate refined footwear craftsmanship. 5.5 inch heel height 1.5 inch platform Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden SILENE BLACK LEATHER | 5 | Steve Madden Women's Silene Platform Heels - Black - Size 5 - Leather",149.95,149.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_SILENE_BLACK-LEATHER_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41453153157253,,IN STOCK,,"10, 11, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Black,,,412,TRUE,TRUE,FALSE
Steve Madden,7223251271813,7223251271813,7223251271813,Steve Madden Women's Triana Thong Heels - Tan - Size 5.5 - Leather,https://www.stevemadden.com/products/triana-tan-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The TRIANA TAN LEATHER is a sophisticated kitten heel that combines timeless elegance with modern comfort. This square-toe design features a delicate strappy silhouette with a signature toe strap and thong construction, creating a refined look that transitions seamlessly from day to evening. The modest heel height offers all-day wearability without sacrificing style, making it an essential addition to any footwear collection. 2.25 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden TRIANA TAN LEATHER | 5.5 | Steve Madden Women's Triana Thong Heels - Tan - Size 5.5 - Leather","The TRIANA TAN LEATHER is a sophisticated kitten heel that combines timeless elegance with modern comfort. This square-toe design features a delicate strappy silhouette with a signature toe strap and thong construction, creating a refined look that transitions seamlessly from day to evening. The modest heel height offers all-day wearability without sacrificing style, making it an essential addition to any footwear collection. 2.25 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden TRIANA TAN LEATHER | 5.5 | Steve Madden Women's Triana Thong Heels - Tan - Size 5.5 - Leather",49.99,109.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_TRIANA_TAN-LEATHER_04.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41456726900869,,IN STOCK,,"10, 11, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Tan,,,415,TRUE,TRUE,TRUE
Steve Madden,7224801722501,7224801722501,7224801722501,Steve Madden Women's Valentin Thong Heels - Blue - Size 6.5 - Leather,https://www.stevemadden.com/products/valentin-blue-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The VALENTIN BLUE LEATHER heel features a timeless round toe silhouette with an elegant toe-strap design. The sophisticated style combines classic appeal with modern comfort, making it perfect for elevated everyday wear or special occasions. Crafted with attention to detail, this mule delivers both style and wearability for the contemporary woman. 3.25 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden VALENTIN BLUE LEATHER | 6.5 | Steve Madden Women's Valentin Thong Heels - Blue - Size 6.5 - Leather","The VALENTIN BLUE LEATHER heel features a timeless round toe silhouette with an elegant toe-strap design. The sophisticated style combines classic appeal with modern comfort, making it perfect for elevated everyday wear or special occasions. Crafted with attention to detail, this mule delivers both style and wearability for the contemporary woman. 3.25 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden VALENTIN BLUE LEATHER | 6.5 | Steve Madden Women's Valentin Thong Heels - Blue - Size 6.5 - Leather",79.99,109.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_VALENTIN_BLUE-LEATHER_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41462589358213,,IN STOCK,,"6.5, 7.5",Blue,,,419,TRUE,TRUE,TRUE
Steve Madden,7224801820805,7224801820805,7224801820805,Steve Madden Women's Valentin Thong Heels - Black - Size 6 - Leather,https://www.stevemadden.com/products/valentin-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The VALENTIN BLACK LEATHER heel features a timeless round toe silhouette with an elegant toe-strap design. The sophisticated style combines classic appeal with modern comfort, making it perfect for elevated everyday wear or special occasions. Crafted with attention to detail, this mule delivers both style and wearability for the contemporary woman. 3.25 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden VALENTIN BLACK LEATHER | 6 | Steve Madden Women's Valentin Thong Heels - Black - Size 6 - Leather","The VALENTIN BLACK LEATHER heel features a timeless round toe silhouette with an elegant toe-strap design. The sophisticated style combines classic appeal with modern comfort, making it perfect for elevated everyday wear or special occasions. Crafted with attention to detail, this mule delivers both style and wearability for the contemporary woman. 3.25 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden VALENTIN BLACK LEATHER | 6 | Steve Madden Women's Valentin Thong Heels - Black - Size 6 - Leather",79.99,109.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVE_MADDEN_SHOES_VALENTIN_BLACK_SIDE2.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41462590177413,,IN STOCK,,"6, 6.5, 8.5, 9.5",Black,,,420,TRUE,TRUE,TRUE
Steve Madden,7224802050181,7224802050181,7224802050181,Steve Madden Women's Cato Block Heels - Champagne - Size 6 - Leather,https://www.stevemadden.com/products/cato-champagne-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The CATO CHAMPAGNE LEATHER heel combines timeless elegance with practical comfort. Its sturdy block heel provides stability without sacrificing style, while the adjustable strap delivers a customized fit. The rounded toe creates a polished, approachable look that complements both professional and casual ensembles. 4.25 inch heel height Leather upper material with ornamentation Unlined Vegan leather sock Synthetic sole Imported Steve Madden CATO CHAMPAGNE LEATHER | 6 | Steve Madden Women's Cato Block Heels - Champagne - Size 6 - Leather","The CATO CHAMPAGNE LEATHER heel combines timeless elegance with practical comfort. Its sturdy block heel provides stability without sacrificing style, while the adjustable strap delivers a customized fit. The rounded toe creates a polished, approachable look that complements both professional and casual ensembles. 4.25 inch heel height Leather upper material with ornamentation Unlined Vegan leather sock Synthetic sole Imported Steve Madden CATO CHAMPAGNE LEATHER | 6 | Steve Madden Women's Cato Block Heels - Champagne - Size 6 - Leather",89.99,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_CATO_CHAMPAGNE_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41462594994309,,IN STOCK,,"10, 6, 7.5, 8, 8.5, 9, 9.5",Champagne,,,421,TRUE,TRUE,TRUE
Steve Madden,7225998049413,7225998049413,7225998049413,Steve Madden Women's Davina Mule Heels - White - Size 5 - Leather,https://www.stevemadden.com/products/davina-white-patent?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The DAVINA WHITE PATENT mule combines timeless elegance with modern versatility. This open-toe stiletto features a sleek round-toe silhouette that elevates any ensemble. The streamlined heel design offers a sophisticated lift while maintaining all-day wearability. Perfect for transitioning from office to evening, this essential mule delivers polished style with effortless grace. 4.25 inch heel height Vegan patent leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden DAVINA WHITE PATENT | 5 | Steve Madden Women's Davina Mule Heels - White - Size 5 - Leather","The DAVINA WHITE PATENT mule combines timeless elegance with modern versatility. This open-toe stiletto features a sleek round-toe silhouette that elevates any ensemble. The streamlined heel design offers a sophisticated lift while maintaining all-day wearability. Perfect for transitioning from office to evening, this essential mule delivers polished style with effortless grace. 4.25 inch heel height Vegan patent leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden DAVINA WHITE PATENT | 5 | Steve Madden Women's Davina Mule Heels - White - Size 5 - Leather",129.95,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_DAVINA_WHITE-PATENT01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41468227256453,,IN STOCK,,"10, 11, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",White,,,423,TRUE,TRUE,FALSE
Steve Madden,7230240751749,7230240751749,7230240751749,Steve Madden Women's Alaric Platform Heels - Red - Size 5 - Leather,https://www.stevemadden.com/products/alaric-red-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The ALARIC RED LEATHER heel delivers bold sophistication and confident style. The elevated platform provides comfortable height while the peep toe adds a flirty, modern touch. A secure ankle strap ensures stability, while the sleek stiletto heel elongates the leg for a polished finish. Perfect for nights out or special occasions when you want to make a statement. 6 inch heel height 1.5 inch platform Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden ALARIC RED LEATHER | 5 | Steve Madden Women's Alaric Platform Heels - Red - Size 5 - Leather","The ALARIC RED LEATHER heel delivers bold sophistication and confident style. The elevated platform provides comfortable height while the peep toe adds a flirty, modern touch. A secure ankle strap ensures stability, while the sleek stiletto heel elongates the leg for a polished finish. Perfect for nights out or special occasions when you want to make a statement. 6 inch heel height 1.5 inch platform Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden ALARIC RED LEATHER | 5 | Steve Madden Women's Alaric Platform Heels - Red - Size 5 - Leather",119.99,169.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_ALARIC_RED-LEATHER_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41480425406597,,IN STOCK,,"5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Red,,,426,TRUE,TRUE,TRUE
Steve Madden,7231365152901,7231365152901,7231365152901,Steve Madden Women's Jules Mule Heels - Black - Size 6 - Leather,https://www.stevemadden.com/products/jules-black-leather?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"The JULES BLACK LEATHER mule combines effortless style with everyday comfort. Featuring a peep toe design that adds a playful touch and a sleek heel for polished sophistication, this versatile shoe transitions seamlessly from office to evening. Perfect for those who want to make an impact without sacrificing wearability. 4.5 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden JULES BLACK LEATHER | 6 | Steve Madden Women's Jules Mule Heels - Black - Size 6 - Leather","The JULES BLACK LEATHER mule combines effortless style with everyday comfort. Featuring a peep toe design that adds a playful touch and a sleek heel for polished sophistication, this versatile shoe transitions seamlessly from office to evening. Perfect for those who want to make an impact without sacrificing wearability. 4.5 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden JULES BLACK LEATHER | 6 | Steve Madden Women's Jules Mule Heels - Black - Size 6 - Leather",90.97,129.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_JULES_BLACK-LEATHER01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41483703943301,,IN STOCK,,"10, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5",Black,,,432,TRUE,TRUE,TRUE
Steve Madden,7233806368901,7233806368901,7233806368901,Steve Madden Women's Halea Block Heels - Denim Multi - Size 5 - Leather,https://www.stevemadden.com/products/halea-denim-multi?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,The HALEA DENIM MULTI features a block heel and platform design for all-day comfort and stability. An ankle strap keeps your foot secure while the elevated heel adds a polished finish to any outfit. Perfect for transitioning from day to night with effortless style. 4.5 inch heel height 2.25 inch platform height Textile upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden HALEA DENIM MULTI | 5 | Steve Madden Women's Halea Block Heels - Denim Multi - Size 5 - Leather,The HALEA DENIM MULTI features a block heel and platform design for all-day comfort and stability. An ankle strap keeps your foot secure while the elevated heel adds a polished finish to any outfit. Perfect for transitioning from day to night with effortless style. 4.5 inch heel height 2.25 inch platform height Textile upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden HALEA DENIM MULTI | 5 | Steve Madden Women's Halea Block Heels - Denim Multi - Size 5 - Leather,69.99,149.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_HALEA_DENIM01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41492607500421,,IN STOCK,,"5, 5.5, 6, 7, 7.5, 8",Denim Multi,,,434,TRUE,TRUE,TRUE
Steve Madden,7236309418117,7236309418117,7236309418117,Steve Madden Women's Kendrix Mule Heels - Fawn - Size 8.5 - Leather,https://www.stevemadden.com/products/kendrix-h-fawn?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Crafted from luxurious materials, the KENDRIX FAWN mule heel features a rounded-toe design for added comfort and elegance. Perfect for any occasion, these heels effortlessly elevate any outfit with a touch of sophistication. 3 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden KENDRIX FAWN | 8.5 | Steve Madden Women's Kendrix Mule Heels - Fawn - Size 8.5 - Leather","Crafted from luxurious materials, the KENDRIX FAWN mule heel features a rounded-toe design for added comfort and elegance. Perfect for any occasion, these heels effortlessly elevate any outfit with a touch of sophistication. 3 inch heel height Leather upper material Vegan leather lining Vegan leather sock Synthetic sole Imported Steve Madden KENDRIX FAWN | 8.5 | Steve Madden Women's Kendrix Mule Heels - Fawn - Size 8.5 - Leather",89.99,119.95,https://cdn.shopify.com/s/files/1/2170/8465/files/STEVEMADDEN_SHOES_KENDRIX_LT-FAWN_01.jpg,Women's Shoes > Heels,Women's Shoes > Heels,22/09/2026,,FALSE,41501412294789,,IN STOCK,,8.5,Fawn,,,438,TRUE,TRUE,TRUE
