prclient,prid,prid_filtered,pridfiltered,prname,prurl,prshortdescription,prdescription,prdisplayprice,prprice,primageurl,prcategory,prsubcategory,prcreatedon,pralternativeurl,prbestseller,prsku,pravailablequantity,pravailability,prquantitysold,prsize,prcolor,prcountry,prfromprice,prposition,isactive,isdefault,pronsale
Carvela,6343766069,6343766069,6343766069,Carvela Brando Shoulder Bag,https://www.shoeaholics.com/women/bags/shoulder-bags/brando-shoulder-gold-combination-fabric-other-carvela-6343766069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Brando Shoulder Bag """", No Size, Gold Combination","Womens Carvela Brando Shoulder Bag """", No Size, Gold Combination",69.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6343766069.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,142,IN STOCK,,,Metallic,,,172,TRUE,TRUE,TRUE
Kurt Geiger London,5983430209,5983430209,5983430209,Kurt Geiger Women's Shoulder Bag Brown Suede Kingsley,https://www.shoeaholics.com/women/bags/cross-body-bags/regular-kingsley-bag-brown-suede-kurt-geiger-london-5983430209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Brown Suede Shoulder Bag, Brown","Brown Suede Shoulder Bag, Brown",179.00,299.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5983430209.jpg?v=1&width=800,Women > Bags > Cross-body-bags,Women > Bags > Cross-body-bags,10/09/2026,,FALSE,,329,IN STOCK,,,Brown,,,37,TRUE,TRUE,TRUE
Carvela,6330231979,6330231979,6330231979,Carvela Women's Tote Bag Dark Brown Synthetic Antionia,https://www.shoeaholics.com/women/bags/shoulder-bags/antionia-weave-ew-dark-brown-synthetic-carvela-6330231979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Dark Brown Woven Tote Bag, Dark Brown","Dark Brown Woven Tote Bag, Dark Brown",99.00,139.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6330231979.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,81,IN STOCK,,,Brown,,,241,TRUE,TRUE,TRUE
Kurt Geiger London,6244900609,6244900609,6244900609,Kurt Geiger London Fabric Mini Soho,https://www.shoeaholics.com/women/bags/cross-body-bags/fabric-mini-soho-black-fabric-kurt-geiger-london-6244900609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Fabric Mini Soho """", No Size, Black","Womens Kurt Geiger London Fabric Mini Soho """", No Size, Black",119.00,189.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6244900609.jpg?v=1&width=800,Women > Bags > Cross-body-bags,Women > Bags > Cross-body-bags,10/09/2026,,FALSE,,233,IN STOCK,,,Black,,,89,TRUE,TRUE,TRUE
Kurt Geiger London,6241721209,6241721209,6241721209,Kurt Geiger London Kingsley Shopper Bag,https://www.shoeaholics.com/women/bags/shoulder-bags/kingsley-shopper-grey-dark-suede-kurt-geiger-london-6241721209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Kingsley Shopper Bag """", No Size, Grey Dark","Womens Kurt Geiger London Kingsley Shopper Bag """", No Size, Grey Dark",259.00,369.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6241721209.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,168,IN STOCK,,,Grey,,,146,TRUE,TRUE,TRUE
Kurt Geiger London,5562298999,5562298999,5562298999,Kurt Geiger Women's Shoulder Bag Pink Other Kurt Hobo,https://www.shoeaholics.com/women/bags/shoulder-bags/kurt-lg-hobo-fringe-pink-others-kurt-geiger-london-5562298999?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Pink Combination Fringe Hobo Bag, Pink","Pink Combination Fringe Hobo Bag, Pink",149.00,249.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/5/5562298999.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,29,IN STOCK,,,Pink,,,305,TRUE,TRUE,TRUE
Carvela,6330576799,6330576799,6330576799,Carvela Juno Whipstitch Mini,https://www.shoeaholics.com/women/bags/mini-bags/juno-whipstitch-mini-khaki-suedette-carvela-6330576799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Juno Whipstitch Mini """", No Size, Khaki","Womens Carvela Juno Whipstitch Mini """", No Size, Khaki",79.00,109.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6330576799.jpg?v=1&width=800,Women > Bags > Mini-bags,Women > Bags > Mini-bags,10/09/2026,,FALSE,,100,IN STOCK,,,Green,,,224,TRUE,TRUE,TRUE
Carvela,6330747979,6330747979,6330747979,Carvela Regina Turnlock Tote,https://www.shoeaholics.com/women/bags/tote-bags/regina-turnlock-tote-taupe-synthetic-carvela-6330747979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Regina Turnlock Tote """", No Size, Taupe","Womens Carvela Regina Turnlock Tote """", No Size, Taupe",79.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6330747979.jpg?v=1&width=800,Women > Bags > Tote-bags,Women > Bags > Tote-bags,10/09/2026,,FALSE,,114,IN STOCK,,,Taupe,,,212,TRUE,TRUE,TRUE
Carvela,4611700979,4611700979,4611700979,Carvela Women's Tote Bag Maria Mini Tote Bag,https://www.shoeaholics.com/women/bags/maria-mini-weave-black-synthetic-carvela-4611700979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Woven Mini Tote Bag, Black","Black Woven Mini Tote Bag, Black",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/6/4611700979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,95,IN STOCK,,,Black,,,227,TRUE,TRUE,TRUE
Kurt Geiger London,5703266609,5703266609,5703266609,Kurt Geiger London Elongated Clutch Bag,https://www.shoeaholics.com/women/bags/clutch-bags/elongated-clutch-gold-combination-fabric-kurt-geiger-london-5703266609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Elongated Clutch Bag """", No Size, Gold Combination","Womens Kurt Geiger London Elongated Clutch Bag """", No Size, Gold Combination",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5703266609.jpg?v=1&width=800,Women > Bags > Clutch-bags,Women > Bags > Clutch-bags,10/09/2026,,FALSE,,152,IN STOCK,,,Metallic,,,161,TRUE,TRUE,TRUE
Kurt Geiger London,6243100209,6243100209,6243100209,Kurt Geiger London Small Mayfair Tote Bag,https://www.shoeaholics.com/women/bags/cross-body-bags/mayfair-small-tote-black-suede-kurt-geiger-london-6243100209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Small Mayfair Tote Bag """", No Size, Black","Womens Kurt Geiger London Small Mayfair Tote Bag """", No Size, Black",149.00,219.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6243100209.jpg?v=1&width=800,Women > Bags > Cross-body-bags,Women > Bags > Cross-body-bags,10/09/2026,,FALSE,,210,IN STOCK,,,Black,,,103,TRUE,TRUE,TRUE
Carvela,6329933979,6329933979,6329933979,Carvela Women's Tote Bag Tan Synthetic Violet Micro,https://www.shoeaholics.com/women/bags/violet-micro-tote-tan-synthetic-carvela-6329933979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Micro Tote Bag, Tan","Black Micro Tote Bag, Tan",59.00,89.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6329933979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,125,IN STOCK,,,Tan,,,198,TRUE,TRUE,TRUE
Carvela,6331800979,6331800979,6331800979,Carvela Women's Tote Bag Black Synthetic Tatianna Tote,https://www.shoeaholics.com/women/bags/shoulder-bags/tatianna-tote-black-synthetic-carvela-6331800979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Winged Tote Bag, Black","Black Winged Tote Bag, Black",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6331800979.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,355,IN STOCK,,,Black,,,32,TRUE,TRUE,TRUE
Kurt Geiger London,6245465609,6245465609,6245465609,Kurt Geiger Women's Slouch Hobo Metal Combination Brixton,https://www.shoeaholics.com/women/bags/shoulder-bags/mini-brixton-slouch-hobo-metal-combination-fabric-kurt-geiger-london-6245465609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Mini Brixton Slouch Hobo """", No Size, Metal Combination","Womens Kurt Geiger London Mini Brixton Slouch Hobo """", No Size, Metal Combination",109.00,159.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6245465609.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,188,IN STOCK,,,Metallic,,,123,TRUE,TRUE,TRUE
Kurt Geiger London,5925054419,5925054419,5925054419,Kurt Geiger Women's Cross Body Bag Wine Croc Kingsley,https://www.shoeaholics.com/women/bags/cross-body-bags/mini-kingsley-bag-wine-croc-print-leather-kurt-geiger-london-5925054419?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Mini Kingsley Bag """", No Size, Wine","Womens Kurt Geiger London Mini Kingsley Bag """", No Size, Wine",129.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5925054419.jpg?v=1&width=800,Women > Bags > Cross-body-bags,Women > Bags > Cross-body-bags,10/09/2026,,FALSE,,184,IN STOCK,,,Red,,,130,TRUE,TRUE,TRUE
Kurt Geiger London,9482961109,9482961109,9482961109,Kurt Geiger London Women's Cross Body Bag Gold Leather Kensington,https://www.shoeaholics.com/women/bags/shoulder-bags/union-jack-bag-gold-leather-kurt-geiger-london-9482961109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Union Jack Cross Body Bag, Gold","Gold Union Jack Cross Body Bag, Gold",179.00,259.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/4/9482961109.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,585,IN STOCK,,,Metallic,,,4,TRUE,TRUE,TRUE
Kurt Geiger London,9482937109,9482937109,9482937109,Kurt Geiger Women's Shoulder Bag Taupe Leather Kensington,https://www.shoeaholics.com/women/bags/shoulder-bags/union-jack-bag-taupe-combination-leather-kurt-geiger-london-9482937109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Leather Shoulder Bag, Taupe","Taupe Leather Shoulder Bag, Taupe",179.00,199.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/9/4/9482937109.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,518,IN STOCK,,,Taupe,,,11,TRUE,TRUE,TRUE
Carvela,5218800979,5218800979,5218800979,Carvela Women's Hobo Bag Black Synthetic Cassia,https://www.shoeaholics.com/women/bags/cassia-mini-hobo-black-synthetic-carvela-5218800979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Hobo Shoulder Bag, Black","Black Hobo Shoulder Bag, Black",69.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/2/5218800979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,14,IN STOCK,,,Black,,,329,TRUE,TRUE,TRUE
Kurt Geiger London,1205809609,1205809609,1205809609,Kurt Geiger Women's Clutch Bag Black Satin KGL,https://www.shoeaholics.com/women/bags/clutch-bags/clutch-bag-black-other-fabric-kurt-geiger-london-1205809609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,Black Satin Clutch Bag,Black Satin Clutch Bag,99.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/2/1205809609.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,267,IN STOCK,,,,,,66,TRUE,TRUE,TRUE
Kurt Geiger London,1205865609,1205865609,1205865609,Kurt Geiger London Clutch Bag,https://www.shoeaholics.com/women/bags/mini-bags/clutch-bag-metal-combination-fabric-kurt-geiger-london-1205865609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Clutch Bag """", No Size, Metal Combination","Womens Kurt Geiger London Clutch Bag """", No Size, Metal Combination",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/1/2/1205865609.jpg?v=1&width=800,Women > Bags > Mini-bags,Women > Bags > Mini-bags,10/09/2026,,FALSE,,187,IN STOCK,,,Metallic,,,124,TRUE,TRUE,TRUE
Kg Kurt Geiger,3346948069,3346948069,3346948069,KG Kurt Geiger Women's Clutch Bag Camel Fabric Other Baily,https://www.shoeaholics.com/women/bags/clutch-bags/baily-camel-fabric-other-kg-kurt-geiger-3346948069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Camel Microsuede Clutch Bag, Camel","Camel Microsuede Clutch Bag, Camel",89.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/3/3346948069.jpg?v=1&width=800,Women > Bags > Clutch-bags,Women > Bags > Clutch-bags,10/09/2026,,FALSE,,236,IN STOCK,,,Tan,,,83,TRUE,TRUE,TRUE
Carvela,2854509409,2854509409,2854509409,Carvela Mini Cammie 3,https://www.shoeaholics.com/women/bags/shoulder-bags/mini-cammie-3-black-other-croc-print-carvela-2854509409?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Mini Cammie 3 """", No Size","Womens Carvela Mini Cammie 3 """", No Size",89.00,109.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/8/2854509409.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,247,IN STOCK,,,,,,78,TRUE,TRUE,TRUE
Carvela,2892431449,2892431449,2892431449,Carvela Cammie 3,https://www.shoeaholics.com/women/bags/cammie-3-dark-brown-raffia-carvela-2892431449?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Cammie 3 """", No Size, Dark Brown","Womens Carvela Cammie 3 """", No Size, Dark Brown",99.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/2/8/2892431449.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,9,IN STOCK,,,Brown,,,343,TRUE,TRUE,TRUE
Carvela,6329551979,6329551979,6329551979,Carvela Women's Tote Bag Dark Red Synthetic Tatianna Tote,https://www.shoeaholics.com/women/bags/shoulder-bags/tatianna-tote-red-dark-synthetic-carvela-6329551979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Red Dark Tote Bag, Red Dark","Red Dark Tote Bag, Red Dark",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6329551979.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,118,IN STOCK,,,Red,,,208,TRUE,TRUE,TRUE
Kurt Geiger London,6314631209,6314631209,6314631209,Kurt Geiger Women's Shoulder Bag Dark Brown Suede Kingsley,https://www.shoeaholics.com/women/bags/shoulder-bags/kingsley-eastwest-sh-dark-brown-suede-kurt-geiger-london-6314631209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Kingsley Eastwest Sh """", No Size, Dark Brown","Womens Kurt Geiger London Kingsley Eastwest Sh """", No Size, Dark Brown",169.00,249.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6314631209.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,6,IN STOCK,,,Brown,,,355,TRUE,TRUE,TRUE
Miss KG,5845961979,5845961979,5845961979,KG Kurt Geiger Women's Clutch Bag Gold Synthetic Athena Underarm,https://www.shoeaholics.com/women/bags/shoulder-bags/athena-underarm-gold-synthetic-miss-kg-5845961979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Gold Crystal Underarm Bag, Gold","Gold Crystal Underarm Bag, Gold",89.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/8/5845961979.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,128,IN STOCK,,,Metallic,,,189,TRUE,TRUE,TRUE
Kurt Geiger London,6241731209,6241731209,6241731209,Kurt Geiger Women's Shopper Bag Dark Brown suede Kingsley,https://www.shoeaholics.com/women/bags/shoulder-bags/kingsley-shopper-dark-brown-suede-kurt-geiger-london-6241731209?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Kingsley Shopper Bag """", No Size, Dark Brown","Womens Kurt Geiger London Kingsley Shopper Bag """", No Size, Dark Brown",259.00,369.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/2/6241731209.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,31,IN STOCK,,,Brown,,,304,TRUE,TRUE,TRUE
Carvela,4611930979,4611930979,4611930979,Carvela Women's Cross Body Brown Synthetic Maria Micro,https://www.shoeaholics.com/women/bags/maria-micro-weave-brown-synthetic-carvela-4611930979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Micro Maria Weave Bag """", No Size, Brown","Womens Carvela Micro Maria Weave Bag """", No Size, Brown",69.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/6/4611930979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,97,IN STOCK,,,Brown,,,226,TRUE,TRUE,TRUE
Kurt Geiger London,5402565609,5402565609,5402565609,Kurt Geiger Women's Shoulder Bag Metal Combination Fabric highgate,https://www.shoeaholics.com/women/bags/shoulder-bags/highgate-sm-wristlet-metal-combination-fabric-kurt-geiger-london-5402565609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Striped Metallic Shoulder Bag, Metal Combination","Striped Metallic Shoulder Bag, Metal Combination",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/4/5402565609.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,111,IN STOCK,,,Metallic,,,215,TRUE,TRUE,TRUE
Carvela,4788331979,4788331979,4788331979,Carvela Women's Tote Bag Dark Brown Synthetic Maria Micro,https://www.shoeaholics.com/women/bags/maria-micro-fur-dark-brown-synthetic-carvela-4788331979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Maria Micro Fur """", No Size, Dark Brown","Womens Carvela Maria Micro Fur """", No Size, Dark Brown",79.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/7/4788331979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,158,IN STOCK,,,Brown,,,157,TRUE,TRUE,TRUE
Carvela,4611641979,4611641979,4611641979,Carvela Women's Tote Bag Bone Synthetic Maria,https://www.shoeaholics.com/women/bags/shoulder-bags/maria-midi-weave-bone-synthetic-carvela-4611641979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Woven Bone Tote Bag, Bone","Woven Bone Tote Bag, Bone",89.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/6/4611641979.jpg?v=1&width=800,Women > Bags,Women > Bags,10/09/2026,,FALSE,,24,IN STOCK,,,White,,,312,TRUE,TRUE,TRUE
Kurt Geiger London,3859372109,3859372109,3859372109,Kurt Geiger Women's Shoulder Bag Mid Green Leather Large Soho,https://www.shoeaholics.com/women/bags/shoulder-bags/lg-soho-bag-mid-green-leather-kurt-geiger-london-3859372109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Olive Green Leather Shoulder Bag, Mid Green","Olive Green Leather Shoulder Bag, Mid Green",199.00,299.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/3/8/3859372109.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,168,IN STOCK,,,Mid Green,,,147,TRUE,TRUE,TRUE
Carvela,4706637979,4706637979,4706637979,Carvela Mini Maria Tote Bag Taupe Tote Bag,https://www.shoeaholics.com/women/bags/mini-bags/maria-mini-tote-taupe-combination-synthetic-carvela-4706637979?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Taupe Tote Bag, Taupe","Taupe Tote Bag, Taupe",79.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/4/7/4706637979.jpg?v=1&width=800,Women > Bags > Mini-bags,Women > Bags > Mini-bags,10/09/2026,,FALSE,,301,IN STOCK,,,Taupe,,,44,TRUE,TRUE,TRUE
Kurt Geiger London,5764864609,5764864609,5764864609,Kurt Geiger London Kensington Box Clutch,https://www.shoeaholics.com/women/bags/clutch-bags/kensington-box-clutch-gunmetal-fabric-kurt-geiger-london-5764864609?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Kensington Box Clutch """", No Size, Gunmetal","Womens Kurt Geiger London Kensington Box Clutch """", No Size, Gunmetal",99.00,149.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5764864609.jpg?v=1&width=800,Women > Bags > Clutch-bags,Women > Bags > Clutch-bags,10/09/2026,,FALSE,,216,IN STOCK,,,Metallic,,,97,TRUE,TRUE,TRUE
Carvela,6343700309,6343700309,6343700309,Carvela Women's Shoulder Bag Black Patent Shoulder Bag Brando,https://www.shoeaholics.com/women/bags/shoulder-bags/brando-shoulder-black-patent-carvela-6343700309?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Brando Shoulder Bag """", No Size, Black","Womens Carvela Brando Shoulder Bag """", No Size, Black",69.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6343700309.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,140,IN STOCK,,,Black,,,176,TRUE,TRUE,TRUE
Carvela,6330600409,6330600409,6330600409,Carvela Cosma Shoulder Bag,https://www.shoeaholics.com/women/bags/shoulder-bags/cosma-shoulder-bag-black-croc-print-carvela-6330600409?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Cosma Shoulder Bag """", No Size, Black","Womens Carvela Cosma Shoulder Bag """", No Size, Black",79.00,129.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6330600409.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,122,IN STOCK,,,Black,,,203,TRUE,TRUE,TRUE
Carvela,5743900799,5743900799,5743900799,Carvela Women's Clutch Bag Suede Black Maria Envelope,https://www.shoeaholics.com/women/bags/clutch-bags/maria-envelope-clutch-black-suedette-carvela-5743900799?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Carvela Maria Envelope Clutch """", No Size, Black","Womens Carvela Maria Envelope Clutch """", No Size, Black",69.00,109.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/7/5743900799.jpg?v=1&width=800,Women > Bags > Clutch-bags,Women > Bags > Clutch-bags,10/09/2026,,FALSE,,91,IN STOCK,,,Black,,,234,TRUE,TRUE,TRUE
Miss KG,6477700789,6477700789,6477700789,Miss Kg Aura Bow Clutch,https://www.shoeaholics.com/women/bags/clutch-bags/aura-bow-clutch-black-velvet-miss-kg-6477700789?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Miss Kg Aura Bow Clutch """", No Size, Black","Womens Miss Kg Aura Bow Clutch """", No Size, Black",89.00,119.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/4/6477700789.jpg?v=1&width=800,Women > Bags > Clutch-bags,Women > Bags > Clutch-bags,10/09/2026,,FALSE,,281,IN STOCK,,,Black,,,54,TRUE,TRUE,TRUE
Kurt Geiger London,5924465109,5924465109,5924465109,Kurt Geiger London Mini Brixton Bag,https://www.shoeaholics.com/women/bags/cross-body-bags/mini-brixton-bag-metal-combination-leather-kurt-geiger-london-5924465109?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Womens Kurt Geiger London Mini Brixton Bag """", No Size, Metal Combination","Womens Kurt Geiger London Mini Brixton Bag """", No Size, Metal Combination",129.00,219.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/5/9/5924465109.jpg?v=1&width=800,Women > Bags > Cross-body-bags,Women > Bags > Cross-body-bags,10/09/2026,,FALSE,,207,IN STOCK,,,Metallic,,,106,TRUE,TRUE,TRUE
Carvela,6331000069,6331000069,6331000069,Carvela Women's Cross Body Bag Black Fabric Other Jessica,https://www.shoeaholics.com/women/bags/shoulder-bags/jessica-sequin-bag-black-fabric-other-carvela-6331000069?utm_source=display&utm_medium=programmatic&utm_campaign=performance&utm_content=rtg,"Black Sequin Cross Body Bag, Black","Black Sequin Cross Body Bag, Black",69.00,99.00,https://kg-static-cache.s3.amazonaws.com/catalog/product/cache/thumbnail/1622x1622/6/3/6331000069.jpg?v=1&width=800,Women > Bags > Shoulder-bags,Women > Bags > Shoulder-bags,10/09/2026,,FALSE,,206,IN STOCK,,,Black,,,107,TRUE,TRUE,TRUE
